horizontal,vertical,label
1.49,1.0,2
1.5,0.92,2
1.49,0.96,2
1.5,1.02,2
1.51,0.94,2
1.51,0.95,2
1.5,1.02,2
1.51,0.97,2
1.51,0.92,2
1.5,1.0,2
1.5,1.0,2
1.51,0.92,2
1.5,0.97,2
1.51,1.02,2
1.52,0.93,2
1.51,0.93,2
1.51,1.0,2
1.52,0.94,2
1.51,0.89,2
1.5,0.97,2
1.5,0.96,2
1.51,0.88,2
1.49,0.92,2
1.5,0.97,2
1.51,0.89,2
1.5,0.89,2
1.5,0.97,2
1.51,0.92,2
1.5,0.87,2
1.49,0.96,2
1.5,0.95,2
1.5,0.88,2
1.49,0.93,2
1.5,0.98,2
1.51,0.9,2
1.5,0.9,2
1.5,0.98,2
1.51,0.93,2
1.5,0.88,2
1.5,0.96,2
1.5,0.95,2
1.51,0.87,2
1.49,0.91,2
1.5,0.96,2
1.5,0.87,2
1.5,0.88,2
1.49,0.96,2
1.5,0.91,2
1.49,0.86,2
1.48,0.95,2
1.49,0.94,2
1.49,0.86,2
1.48,0.91,2
1.49,0.95,2
1.5,0.87,2
1.49,0.88,2
1.49,0.95,2
1.49,0.9,2
1.49,0.86,2
1.48,0.94,2
1.49,0.93,2
1.5,0.86,2
1.49,0.9,2
1.49,0.94,2
1.5,0.86,2
1.49,0.86,2
1.48,0.94,2
1.49,0.89,2
1.48,0.84,2
1.47,0.92,2
1.47,0.92,2
1.48,0.84,2
1.47,0.89,2
1.47,0.93,2
1.48,0.85,2
1.48,0.85,2
1.47,0.93,2
1.48,0.88,2
1.48,0.83,2
1.47,0.91,2
1.48,0.91,2
1.49,0.83,2
1.48,0.88,2
1.48,0.93,2
1.49,0.84,2
1.48,0.85,2
1.48,0.93,2
1.49,0.89,2
1.48,0.85,2
1.47,0.94,2
1.48,0.94,2
1.49,0.86,2
1.49,0.91,2
1.5,0.95,2
1.51,0.87,2
1.5,0.87,2
1.5,0.95,2
1.5,0.9,2
1.5,0.86,2
1.49,0.94,2
1.49,0.93,2
1.5,0.86,2
1.49,0.91,2
1.5,0.95,2
1.51,0.87,2
1.51,0.88,2
1.5,0.95,2
1.51,0.9,2
1.51,0.86,2
1.5,0.94,2
1.5,0.93,2
1.51,0.85,2
1.5,0.9,2
1.5,0.94,2
1.51,0.86,2
1.5,0.87,2
1.5,0.94,2
1.51,0.89,2
1.5,0.85,2
1.49,0.93,2
1.5,0.93,2
1.51,0.85,2
1.5,0.9,2
1.51,0.95,2
1.52,0.86,2
1.51,0.87,2
1.5,0.95,2
1.51,0.9,2
1.5,0.86,2
1.49,0.94,2
1.49,0.93,2
1.5,0.86,2
1.48,0.9,2
1.49,0.94,2
1.5,0.86,2
1.49,0.86,2
1.48,0.94,2
1.49,0.89,2
1.48,0.85,2
1.47,0.93,2
1.48,0.92,2
1.49,0.84,2
1.48,0.9,2
1.49,0.94,2
1.5,0.85,2
1.49,0.86,2
1.48,0.93,2
1.49,0.88,2
1.49,0.83,2
1.48,0.92,2
1.49,0.91,2
1.49,0.83,2
1.48,0.88,2
1.49,0.92,2
1.5,0.84,2
1.49,0.84,2
1.49,0.92,2
1.5,0.87,2
1.48,0.83,2
1.48,0.91,2
1.49,0.9,2
1.49,0.83,2
1.49,0.88,2
1.5,0.92,2
1.51,0.83,2
1.51,0.84,2
1.5,0.92,2
1.52,0.87,2
1.51,0.82,2
1.5,0.91,2
1.51,0.89,2
1.52,0.82,2
1.51,0.86,2
1.51,0.9,2
1.52,0.82,2
1.51,0.82,2
1.51,0.89,2
1.52,0.84,2
1.52,0.79,2
1.51,0.87,2
1.52,0.86,2
1.53,0.79,2
1.51,0.84,2
1.52,0.88,2
1.53,0.8,2
1.52,0.81,2
1.52,0.88,2
1.52,0.83,2
1.52,0.79,2
1.5,0.87,2
1.51,0.87,2
1.51,0.79,2
1.5,0.85,2
1.5,0.89,2
1.51,0.8,2
1.51,0.82,2
1.51,0.89,2
1.52,0.84,2
1.52,0.79,2
1.51,0.87,2
1.51,0.86,2
1.52,0.78,2
1.5,0.83,2
1.5,0.87,2
1.51,0.8,2
1.5,0.81,2
1.5,0.89,2
1.52,0.83,2
1.52,0.79,2
1.51,0.88,2
1.52,0.87,2
1.53,0.79,2
1.52,0.85,2
1.52,0.89,2
1.53,0.8,2
1.52,0.81,2
1.51,0.88,2
1.52,0.83,2
1.52,0.79,2
1.5,0.87,2
1.51,0.86,2
1.51,0.79,2
1.5,0.84,2
1.51,0.88,2
1.52,0.8,2
1.51,0.81,2
1.5,0.89,2
1.52,0.83,2
1.51,0.79,2
1.5,0.87,2
1.51,0.86,2
1.52,0.79,2
1.51,0.84,2
1.52,0.88,2
1.52,0.8,2
1.52,0.81,2
1.51,0.88,2
1.53,0.82,2
1.52,0.79,2
1.51,0.87,2
1.52,0.86,2
1.53,0.79,2
1.52,0.84,2
1.53,0.87,2
1.54,0.78,2
1.53,0.78,2
1.52,0.84,2
1.53,0.77,2
1.52,0.7,2
1.51,0.76,2
1.52,0.71,2
1.52,0.6,2
1.51,0.62,2
1.52,0.62,2
1.53,0.51,2
1.52,0.51,2
1.51,0.57,2
1.52,0.5,2
1.52,0.46,2
1.51,0.55,2
1.52,0.54,2
1.53,0.47,2
1.52,0.53,2
1.53,0.57,2
1.54,0.5,2
1.53,0.52,2
1.52,0.6,2
1.53,0.55,2
1.52,0.52,2
1.52,0.61,2
1.52,0.6,2
1.53,0.53,2
1.52,0.59,2
1.52,0.63,2
1.53,0.55,2
1.53,0.56,2
1.52,0.64,2
1.54,0.59,2
1.53,0.55,2
1.52,0.63,2
1.53,0.61,2
1.54,0.51,2
1.52,0.54,2
1.53,0.55,2
1.54,0.43,2
1.53,0.39,2
1.53,0.42,2
1.54,0.33,2
1.53,0.25,2
1.52,0.3,2
1.54,0.25,2
1.55,0.18,2
1.54,0.19,2
1.55,0.19,2
1.56,0.12,2
1.55,0.11,2
1.54,0.12,2
1.56,0.06,2
1.55,0.04,2
1.54,0.06,2
1.55,0.05,2
1.55,0.03,2
1.52,0.07,2
1.53,0.07,2
1.54,0.04,2
1.53,0.05,2
1.52,0.05,2
1.54,0.01,2
1.52,0.01,2
1.51,0.03,2
1.51,0.02,2
1.51,0.01,2
1.5,0.05,2
1.5,0.05,2
1.5,0.03,2
1.49,0.04,2
1.48,0.04,2
1.49,0.01,2
1.48,0.01,2
1.48,0.02,2
1.49,0.01,2
1.49,0.01,2
1.48,0.04,2
1.48,0.04,2
1.49,0.03,2
1.47,0.04,2
1.47,0.05,2
1.48,0.02,2
1.48,0.02,2
1.47,0.04,2
1.48,0.03,2
1.49,0.02,2
1.48,0.06,2
1.48,0.08,2
1.49,0.05,2
1.48,0.08,2
1.48,0.1,2
1.49,0.06,2
1.49,0.04,2
1.48,0.08,2
1.49,0.06,2
1.49,0.04,2
1.48,0.09,2
1.49,0.11,2
1.5,0.08,2
1.49,0.1,2
1.49,0.13,2
1.5,0.08,2
1.49,0.06,2
1.49,0.1,2
1.49,0.09,2
1.5,0.06,2
1.49,0.12,2
1.5,0.15,2
1.51,0.1,2
1.5,0.12,2
1.49,0.15,2
1.5,0.09,2
1.49,0.07,2
1.48,0.12,2
1.5,0.11,2
1.5,0.07,2
1.49,0.14,2
1.5,0.17,2
1.51,0.13,2
1.5,0.14,2
1.5,0.18,2
1.51,0.12,2
1.5,0.09,2
1.49,0.13,2
1.5,0.12,2
1.5,0.09,2
1.49,0.15,2
1.49,0.18,2
1.5,0.14,2
1.49,0.16,2
1.49,0.2,2
1.51,0.14,2
1.5,0.12,2
1.5,0.17,2
1.51,0.15,2
1.5,0.11,2
1.49,0.17,2
1.5,0.21,2
1.52,0.15,2
1.51,0.19,2
1.52,0.25,2
1.53,0.21,2
1.52,0.21,2
1.51,0.3,2
1.52,0.32,2
1.53,0.29,2
1.52,0.4,2
1.53,0.47,2
1.54,0.43,2
1.54,0.49,2
1.53,0.61,2
1.54,0.59,2
1.54,0.6,2
1.53,0.72,2
1.54,0.74,2
1.55,0.71,2
1.54,0.81,2
1.55,0.88,2
1.56,0.83,2
1.55,0.89,2
1.55,1.0,2
1.57,0.98,2
1.56,0.98,2
1.55,1.09,2
1.55,1.1,2
1.56,1.05,2
1.54,1.13,2
1.55,1.17,2
1.55,1.1,2
1.54,1.14,2
1.54,1.22,2
1.55,1.16,2
1.55,1.14,2
1.54,1.23,2
1.55,1.21,2
1.55,1.14,2
1.54,1.2,2
1.54,1.24,2
1.55,1.15,2
1.54,1.18,2
1.54,1.25,2
1.55,1.19,2
1.54,1.16,2
1.54,1.24,2
1.55,1.21,2
1.55,1.14,2
1.54,1.2,2
1.54,1.23,2
1.55,1.15,2
1.54,1.18,2
1.53,1.25,2
1.55,1.18,2
1.54,1.15,2
1.53,1.23,2
1.54,1.21,2
1.54,1.14,2
1.52,1.2,2
1.53,1.23,2
1.54,1.15,2
1.53,1.17,2
1.52,1.24,2
1.54,1.18,2
1.53,1.15,2
1.52,1.23,2
1.53,1.22,2
1.54,1.15,2
1.52,1.21,2
1.53,1.23,2
1.54,1.15,2
1.53,1.17,2
1.53,1.23,2
1.54,1.17,2
1.54,1.14,2
1.53,1.22,2
1.54,1.2,2
1.54,1.12,2
1.52,1.18,2
1.52,1.2,2
1.53,1.11,2
1.52,1.13,2
1.52,1.2,2
1.54,1.13,2
1.53,1.11,2
1.52,1.2,2
1.52,1.17,2
1.53,1.11,2
1.51,1.17,2
1.52,1.2,2
1.53,1.11,2
1.52,1.14,2
1.51,1.21,2
1.53,1.14,2
1.52,1.11,2
1.52,1.19,2
1.53,1.17,2
1.54,1.09,2
1.52,1.16,2
1.53,1.18,2
1.53,1.1,2
1.52,1.12,2
1.51,1.18,2
1.53,1.12,2
1.52,1.09,2
1.52,1.17,2
1.53,1.15,2
1.53,1.07,2
1.51,1.13,2
1.52,1.16,2
1.52,1.08,2
1.52,1.1,2
1.51,1.16,2
1.53,1.1,2
1.53,1.07,2
1.52,1.15,2
1.53,1.13,2
1.54,1.06,2
1.53,1.13,2
1.54,1.15,2
1.54,1.07,2
1.54,1.09,2
1.53,1.16,2
1.55,1.09,2
1.54,1.06,2
1.53,1.15,2
1.53,1.12,2
1.54,1.05,2
1.52,1.11,2
1.53,1.14,2
1.53,1.05,2
1.52,1.07,2
1.51,1.14,2
1.53,1.07,2
1.52,1.05,2
1.52,1.13,2
1.52,1.11,2
1.53,1.04,2
1.51,1.11,2
1.52,1.13,2
1.53,1.05,2
1.52,1.07,2
1.51,1.14,2
1.53,1.07,2
1.52,1.04,2
1.52,1.12,2
1.52,1.1,2
1.53,1.03,2
1.52,1.09,2
1.52,1.11,2
1.53,1.02,2
1.52,1.04,2
1.51,1.11,2
1.53,1.04,2
1.52,1.02,2
1.51,1.1,2
1.52,1.08,2
1.53,1.01,2
1.51,1.07,2
1.52,1.09,2
1.53,1.01,2
1.52,1.04,2
1.51,1.11,2
1.53,1.04,2
1.52,1.02,2
1.52,1.09,2
