horizontal,vertical,label,movement_type
1.61,1.32,16,R
1.63,1.23,16,R
1.62,1.22,16,R
1.61,1.32,16,R
1.62,1.28,16,R
1.62,1.21,16,R
1.6,1.31,16,R
1.61,1.33,16,R
1.61,1.23,16,R
1.59,1.27,16,R
1.59,1.35,16,R
1.6,1.26,16,R
1.59,1.25,16,R
1.59,1.35,16,R
1.6,1.31,16,R
1.6,1.24,16,R
1.59,1.34,16,R
1.6,1.35,16,R
1.6,1.25,16,R
1.59,1.29,16,R
1.59,1.37,16,R
1.61,1.28,16,R
1.6,1.27,16,R
1.59,1.37,16,R
1.61,1.33,16,R
1.6,1.25,16,R
1.58,1.34,16,R
1.59,1.35,16,R
1.6,1.25,16,R
1.59,1.29,16,R
1.59,1.37,16,R
1.61,1.27,16,R
1.6,1.26,16,R
1.6,1.36,16,R
1.61,1.32,16,R
1.62,1.25,16,R
1.6,1.34,16,R
1.62,1.35,16,R
1.62,1.25,16,R
1.61,1.3,16,R
1.61,1.37,16,R
1.63,1.28,16,R
1.61,1.27,16,R
1.61,1.37,16,R
1.62,1.32,16,R
1.62,1.25,16,R
1.6,1.34,16,R
1.62,1.35,16,R
1.62,1.25,16,R
1.61,1.3,16,R
1.61,1.38,16,R
1.62,1.28,16,R
1.61,1.28,16,R
1.61,1.38,16,R
1.62,1.34,16,R
1.62,1.27,16,R
1.61,1.36,16,R
1.63,1.37,16,R
1.64,1.27,16,R
1.63,1.32,16,R
1.63,1.39,16,R
1.65,1.3,16,R
1.64,1.28,16,R
1.64,1.38,16,R
1.65,1.34,16,R
1.65,1.26,16,R
1.63,1.36,16,R
1.64,1.37,16,R
1.64,1.27,16,R
1.63,1.31,16,R
1.64,1.38,16,R
1.66,1.29,16,R
1.65,1.27,16,R
1.65,1.37,16,R
1.67,1.32,16,R
1.66,1.25,16,R
1.65,1.34,16,R
1.66,1.35,16,R
1.67,1.25,16,R
1.66,1.3,16,R
1.66,1.37,16,R
1.68,1.27,16,R
1.67,1.26,16,R
1.67,1.35,16,R
1.68,1.3,16,R
1.68,1.23,16,R
1.66,1.33,16,R
1.67,1.34,16,R
1.67,1.23,16,R
1.66,1.28,16,R
1.67,1.35,16,R
1.69,1.25,16,R
1.68,1.24,16,R
1.68,1.34,16,R
1.7,1.29,16,R
1.7,1.22,16,R
1.68,1.31,16,R
1.69,1.31,16,R
1.69,1.21,16,R
1.67,1.26,16,R
1.68,1.33,16,R
1.69,1.24,16,R
1.69,1.23,16,R
1.68,1.33,16,R
1.7,1.28,16,R
1.69,1.2,16,R
1.68,1.3,16,R
1.68,1.3,16,R
1.69,1.2,16,R
1.67,1.25,16,R
1.67,1.32,16,R
1.69,1.22,16,R
1.68,1.21,16,R
1.68,1.31,16,R
1.69,1.26,16,R
1.68,1.18,16,R
1.66,1.28,16,R
1.68,1.28,16,R
1.68,1.18,16,R
1.67,1.23,16,R
1.68,1.3,16,R
1.69,1.19,16,R
1.68,1.18,16,R
1.68,1.28,16,R
1.7,1.22,16,R
1.69,1.15,16,R
1.67,1.25,16,R
1.69,1.26,16,R
1.7,1.16,16,R
1.69,1.21,16,R
1.7,1.27,16,R
1.71,1.17,16,R
1.7,1.17,16,R
1.69,1.27,16,R
1.7,1.21,16,R
1.7,1.15,16,R
1.68,1.25,16,R
1.7,1.25,16,R
1.7,1.15,16,R
1.69,1.2,16,R
1.7,1.27,16,R
1.71,1.16,16,R
1.7,1.16,16,R
1.69,1.26,16,R
1.71,1.2,16,R
1.7,1.13,16,R
1.68,1.23,16,R
1.69,1.23,16,R
1.69,1.13,16,R
1.68,1.18,16,R
1.69,1.25,16,R
1.7,1.14,16,R
1.69,1.14,16,R
1.68,1.23,16,R
1.7,1.18,16,R
1.68,1.11,16,R
1.67,1.21,16,R
1.67,1.2,16,R
1.67,1.11,16,R
1.66,1.16,16,R
1.67,1.23,16,R
1.68,1.13,16,R
1.67,1.13,16,R
1.66,1.22,16,R
1.68,1.16,16,R
1.66,1.1,16,R
1.65,1.2,16,R
1.66,1.19,16,R
1.66,1.09,16,R
1.65,1.14,16,R
1.66,1.2,16,R
1.67,1.1,16,R
1.66,1.1,16,R
1.66,1.19,16,R
1.67,1.13,16,R
1.66,1.07,16,R
1.65,1.17,16,R
1.66,1.17,16,R
1.67,1.07,16,R
1.66,1.12,16,R
1.67,1.18,16,R
1.69,1.07,16,R
1.68,1.07,16,R
1.67,1.16,16,R
1.68,1.1,16,R
1.67,1.04,16,R
1.66,1.14,16,R
1.67,1.13,16,R
1.68,1.03,16,R
1.67,1.09,16,R
1.68,1.14,16,R
1.69,1.04,16,R
1.67,1.04,16,R
1.67,1.13,16,R
1.68,1.07,16,R
1.67,1.01,16,R
1.65,1.11,16,R
1.66,1.1,16,R
1.66,1.0,16,R
1.64,1.06,16,R
1.65,1.12,16,R
1.66,1.02,16,R
1.65,1.02,16,R
1.65,1.12,16,R
1.67,1.05,16,R
1.66,0.99,16,R
1.64,1.09,16,R
1.65,1.08,16,R
1.65,0.98,16,R
1.63,1.04,16,R
1.64,1.1,16,R
1.65,1.0,16,R
1.63,1.01,16,R
1.63,1.1,16,R
1.64,1.03,16,R
1.63,0.97,16,R
1.61,1.07,16,R
1.62,1.06,16,R
1.62,0.96,16,R
1.6,1.02,16,R
1.61,1.07,16,R
1.62,0.96,16,R
1.61,0.96,16,R
1.6,1.05,16,R
1.62,0.99,16,R
1.61,0.92,16,R
1.59,1.02,16,R
1.6,1.01,16,R
1.6,0.91,16,R
1.58,0.97,16,R
1.59,1.03,16,R
1.61,0.92,16,R
1.59,0.93,16,R
1.59,1.02,16,R
1.6,0.95,16,R
1.59,0.89,16,R
1.58,0.99,16,R
1.59,0.98,16,R
1.59,0.88,16,R
1.58,0.94,16,R
1.59,1.0,16,R
1.59,0.89,16,R
1.58,0.9,16,R
1.57,0.99,16,R
1.59,0.92,16,R
1.58,0.86,16,R
1.57,0.97,16,R
1.57,0.95,16,R
1.56,0.85,16,R
1.52,0.9,16,R
1.51,0.95,16,R
1.5,0.83,16,R
1.46,0.82,16,R
1.43,0.9,16,R
1.42,0.82,16,R
1.39,0.75,16,R
1.35,0.85,16,R
1.34,0.82,16,R
1.32,0.71,16,R
1.29,0.76,16,R
1.27,0.79,16,R
1.26,0.67,16,R
1.23,0.66,16,R
1.21,0.74,16,R
1.2,0.67,16,R
1.18,0.61,16,R
1.16,0.72,16,R
1.16,0.71,16,R
1.14,0.61,16,R
1.12,0.68,16,R
1.11,0.72,16,R
1.11,0.62,16,R
1.08,0.63,16,R
1.07,0.72,16,R
1.07,0.65,16,R
1.05,0.6,16,R
1.03,0.71,16,R
1.03,0.7,16,R
1.02,0.6,16,R
1.0,0.67,16,R
1.01,0.71,16,R
1.02,0.6,16,R
1.01,0.6,16,R
1.01,0.69,16,R
1.03,0.62,16,R
1.02,0.57,16,R
1.0,0.67,16,R
1.01,0.66,16,R
1.01,0.57,16,R
0.99,0.64,16,R
1.0,0.69,16,R
1.01,0.59,16,R
0.99,0.61,16,R
0.99,0.7,16,R
1.0,0.63,16,R
0.99,0.59,16,R
0.97,0.69,16,R
0.98,0.67,16,R
0.98,0.58,16,R
0.97,0.65,16,R
0.98,0.69,16,R
0.99,0.58,16,R
0.98,0.6,16,R
0.98,0.69,16,R
1.0,0.61,16,R
0.99,0.57,16,R
0.98,0.67,16,R
1.0,0.66,16,R
1.0,0.57,16,R
0.99,0.64,16,R
1.0,0.68,16,R
1.0,0.58,16,R
0.99,0.59,16,R
0.99,0.68,16,R
1.01,0.61,16,R
0.99,0.57,16,R
0.99,0.67,16,R
1.0,0.65,16,R
1.0,0.56,16,R
0.99,0.63,16,R
1.0,0.67,16,R
1.0,0.56,16,R
0.99,0.58,16,R
1.0,0.67,16,R
1.01,0.6,16,R
1.0,0.56,16,R
0.99,0.66,16,R
1.01,0.64,16,R
1.01,0.55,16,R
0.99,0.62,16,R
1.01,0.66,16,R
1.02,0.56,16,R
1.01,0.58,16,R
1.01,0.66,16,R
1.03,0.59,16,R
1.02,0.55,16,R
1.01,0.65,16,R
1.02,0.63,16,R
1.03,0.54,16,R
1.01,0.61,16,R
1.03,0.65,16,R
1.04,0.54,16,R
1.03,0.56,16,R
1.03,0.65,16,R
1.05,0.57,16,R
1.04,0.54,16,R
1.04,0.65,16,R
1.05,0.63,16,R
1.06,0.54,16,R
1.04,0.62,16,R
1.05,0.65,16,R
1.05,0.55,16,R
1.04,0.57,16,R
1.04,0.65,16,R
1.06,0.58,16,R
1.05,0.54,16,R
1.05,0.65,16,R
1.06,0.63,16,R
1.06,0.55,16,R
1.05,0.62,16,R
1.06,0.66,16,R
1.08,0.56,16,R
1.07,0.58,16,R
1.07,0.67,16,R
1.09,0.59,16,R
1.08,0.56,16,R
1.07,0.66,16,R
1.08,0.64,16,R
1.08,0.56,16,R
1.05,0.64,16,R
1.06,0.68,16,R
1.08,0.58,16,R
1.08,0.62,16,R
1.11,0.71,16,R
1.17,0.65,16,R
1.19,0.63,16,R
1.21,0.76,16,R
1.26,0.75,16,R
1.3,0.69,16,R
1.32,0.78,16,R
1.37,0.84,16,R
1.41,0.76,16,R
1.43,0.8,16,R
1.46,0.91,16,R
1.51,0.85,16,R
1.53,0.82,16,R
1.55,0.94,16,R
1.59,0.92,16,R
1.62,0.85,16,R
1.63,0.93,16,R
1.67,0.98,16,R
1.7,0.88,16,R
1.7,0.92,16,R
1.71,1.01,16,R
1.74,0.93,16,R
1.73,0.89,16,R
1.73,0.99,16,R
1.75,0.96,16,R
1.75,0.87,16,R
1.74,0.95,16,R
1.76,0.98,16,R
1.76,0.88,16,R
1.75,0.9,16,R
1.75,0.98,16,R
1.76,0.9,16,R
1.75,0.86,16,R
1.75,0.97,16,R
1.76,0.93,16,R
1.76,0.84,16,R
1.75,0.92,16,R
1.76,0.95,16,R
1.76,0.85,16,R
1.75,0.89,16,R
1.75,0.98,16,R
1.77,0.89,16,R
1.76,0.86,16,R
1.75,0.96,16,R
1.76,0.93,16,R
1.77,0.84,16,R
1.75,0.92,16,R
1.76,0.96,16,R
1.76,0.85,16,R
1.76,0.88,16,R
1.75,0.96,16,R
1.77,0.88,16,R
1.76,0.85,16,R
1.75,0.95,16,R
1.76,0.92,16,R
1.77,0.84,16,R
1.75,0.92,16,R
1.76,0.95,16,R
1.76,0.85,16,R
1.75,0.88,16,R
1.75,0.96,16,R
1.77,0.88,16,R
1.76,0.85,16,R
1.76,0.95,16,R
1.77,0.91,16,R
1.78,0.83,16,R
1.76,0.91,16,R
1.77,0.94,16,R
1.77,0.84,16,R
1.75,0.87,16,R
1.75,0.95,16,R
1.77,0.86,16,R
1.76,0.83,16,R
1.76,0.93,16,R
1.77,0.89,16,R
1.77,0.81,16,R
1.75,0.9,16,R
1.76,0.92,16,R
1.76,0.82,16,R
1.75,0.86,16,R
1.75,0.94,16,R
1.77,0.85,16,R
1.76,0.82,16,R
1.76,0.92,16,R
1.77,0.88,16,R
1.77,0.8,16,R
1.75,0.88,16,R
1.76,0.91,16,R
1.76,0.81,16,R
1.75,0.84,16,R
1.75,0.92,16,R
1.77,0.84,16,R
1.75,0.81,16,R
1.75,0.91,16,R
1.76,0.88,16,R
1.75,0.8,16,R
1.74,0.89,16,R
1.75,0.92,16,R
1.75,0.82,16,R
1.74,0.85,16,R
1.74,0.93,16,R
1.76,0.84,16,R
1.75,0.81,16,R
1.75,0.91,16,R
1.76,0.88,16,R
1.76,0.8,16,R
1.74,0.89,16,R
1.75,0.92,16,R
1.76,0.82,16,R
1.75,0.85,16,R
1.75,0.93,16,R
1.77,0.84,16,R
1.75,0.82,16,R
1.75,0.92,16,R
1.75,0.88,16,R
1.76,0.8,16,R
1.74,0.89,16,R
1.75,0.91,16,R
1.76,0.81,16,R
1.75,0.85,16,R
1.75,0.93,16,R
1.77,0.83,16,R
1.77,0.81,16,R
1.76,0.91,16,R
1.77,0.87,16,R
1.77,0.79,16,R
1.75,0.88,16,R
1.75,0.9,16,R
1.76,0.8,16,R
1.75,0.84,16,R
1.75,0.92,16,R
1.76,0.83,16,R
1.76,0.81,16,R
1.76,0.9,16,R
1.77,0.86,16,R
1.77,0.77,16,R
1.75,0.84,16,R
1.76,0.84,16,R
1.76,0.73,16,R
1.75,0.75,16,R
1.74,0.82,16,R
1.76,0.72,16,R
1.75,0.7,16,R
1.74,0.8,16,R
1.75,0.76,16,R
1.75,0.68,16,R
1.73,0.78,16,R
1.74,0.8,16,R
1.74,0.69,16,R
1.73,0.74,16,R
1.73,0.81,16,R
1.75,0.72,16,R
1.74,0.71,16,R
1.74,0.81,16,R
1.75,0.76,16,R
1.75,0.68,16,R
1.74,0.77,16,R
1.75,0.79,16,R
1.76,0.69,16,R
1.74,0.74,16,R
1.74,0.82,16,R
1.76,0.72,16,R
1.75,0.7,16,R
1.75,0.81,16,R
1.77,0.76,16,R
1.77,0.69,16,R
1.75,0.78,16,R
1.76,0.8,16,R
1.77,0.7,16,R
1.75,0.74,16,R
1.76,0.81,16,R
1.77,0.72,16,R
1.77,0.7,16,R
1.76,0.8,16,R
1.77,0.76,16,R
1.77,0.68,16,R
1.75,0.78,16,R
1.76,0.79,16,R
1.76,0.69,16,R
1.75,0.74,16,R
1.75,0.83,16,R
1.77,0.74,16,R
1.76,0.73,16,R
1.75,0.83,16,R
1.77,0.78,16,R
1.76,0.71,16,R
1.75,0.8,16,R
1.75,0.82,16,R
1.76,0.72,16,R
1.75,0.77,16,R
1.75,0.84,16,R
1.77,0.74,16,R
1.76,0.73,16,R
1.76,0.83,16,R
1.77,0.78,16,R
1.77,0.7,16,R
1.75,0.8,16,R
1.76,0.81,16,R
1.76,0.71,16,R
1.75,0.76,16,R
1.75,0.83,16,R
1.77,0.73,16,R
1.76,0.72,16,R
1.76,0.82,16,R
1.77,0.77,16,R
1.77,0.7,16,R
1.75,0.79,16,R
1.75,0.81,16,R
1.75,0.71,16,R
1.74,0.76,16,R
1.74,0.83,16,R
1.76,0.73,16,R
1.75,0.71,16,R
1.74,0.81,16,R
1.76,0.76,16,R
1.75,0.69,16,R
1.74,0.78,16,R
1.75,0.79,16,R
1.75,0.7,16,R
1.74,0.75,17,R
1.74,0.82,17,R
1.76,0.72,17,R
1.75,0.71,17,R
1.74,0.81,17,R
1.75,0.76,17,R
1.75,0.69,17,R
1.73,0.79,17,R
1.74,0.8,17,R
1.74,0.7,17,R
1.73,0.74,17,R
1.74,0.81,17,R
1.75,0.71,17,R
1.74,0.7,17,R
1.74,0.8,17,R
1.76,0.75,17,R
1.75,0.69,17,R
1.74,0.78,17,R
1.75,0.79,17,R
1.75,0.69,17,R
1.74,0.74,17,R
1.74,0.8,17,R
1.76,0.7,17,R
1.75,0.69,17,R
1.74,0.79,17,R
1.76,0.73,17,R
1.76,0.66,17,R
1.74,0.76,17,R
1.75,0.76,17,R
1.75,0.66,17,R
1.74,0.71,17,R
1.74,0.78,17,R
1.75,0.68,17,R
1.73,0.67,17,R
1.73,0.77,17,R
1.74,0.72,17,R
1.73,0.66,17,R
1.72,0.75,17,R
1.73,0.76,17,R
1.73,0.66,17,R
1.72,0.72,17,R
1.73,0.78,17,R
1.74,0.67,17,R
1.73,0.67,17,R
1.72,0.76,17,R
1.73,0.71,17,R
1.72,0.64,17,R
1.71,0.74,17,R
1.72,0.75,17,R
1.72,0.64,17,R
1.71,0.7,17,R
1.71,0.76,17,R
1.72,0.66,17,R
1.71,0.66,17,R
1.7,0.76,17,R
1.71,0.71,17,R
1.7,0.65,17,R
1.69,0.75,17,R
1.7,0.75,17,R
1.7,0.65,17,R
1.69,0.7,17,R
1.7,0.77,17,R
1.71,0.66,17,R
1.7,0.66,17,R
1.69,0.76,17,R
1.71,0.69,17,R
1.69,0.62,17,R
1.67,0.71,17,R
1.68,0.71,17,R
1.68,0.61,17,R
1.66,0.67,17,R
1.67,0.73,17,R
1.68,0.63,17,R
1.67,0.63,17,R
1.66,0.73,17,R
1.68,0.67,17,R
1.67,0.61,17,R
1.66,0.7,17,R
1.67,0.7,17,R
1.67,0.6,17,R
1.66,0.66,17,R
1.67,0.72,17,R
1.68,0.62,17,R
1.66,0.62,17,R
1.66,0.71,17,R
1.67,0.65,17,R
1.66,0.59,17,R
1.65,0.69,17,R
1.66,0.69,17,R
1.66,0.59,17,R
1.64,0.65,17,R
1.65,0.71,17,R
1.66,0.6,17,R
1.65,0.61,17,R
1.64,0.7,17,R
1.65,0.64,17,R
1.64,0.58,17,R
1.63,0.68,17,R
1.64,0.67,17,R
1.64,0.58,17,R
1.62,0.64,17,R
1.63,0.69,17,R
1.65,0.59,17,R
1.64,0.59,17,R
1.63,0.69,17,R
1.64,0.63,17,R
1.63,0.57,17,R
1.61,0.67,17,R
1.62,0.66,17,R
1.63,0.57,17,R
1.61,0.64,17,R
1.62,0.7,17,R
1.63,0.6,17,R
1.62,0.61,17,R
1.62,0.71,17,R
1.63,0.64,17,R
1.62,0.59,17,R
1.61,0.7,17,R
1.62,0.69,17,R
1.63,0.6,17,R
1.61,0.66,17,R
1.62,0.72,17,R
1.63,0.61,17,R
1.61,0.62,17,R
1.61,0.72,17,R
1.62,0.65,17,R
1.61,0.6,17,R
1.59,0.71,17,R
1.6,0.7,17,R
1.6,0.6,17,R
1.59,0.67,17,R
1.6,0.72,17,R
1.61,0.62,17,R
1.6,0.63,17,R
1.59,0.72,17,R
1.61,0.66,17,R
1.6,0.6,17,R
1.59,0.71,17,R
1.6,0.7,17,R
1.6,0.61,17,R
1.57,0.67,17,R
1.58,0.72,17,R
1.58,0.62,17,R
1.57,0.62,17,R
1.56,0.72,17,R
1.57,0.65,17,R
1.55,0.6,17,R
1.53,0.7,17,R
1.54,0.69,17,R
1.54,0.6,17,R
1.52,0.67,17,R
1.53,0.72,17,R
1.54,0.62,17,R
1.52,0.63,17,R
1.52,0.72,17,R
1.53,0.65,17,R
1.51,0.6,17,R
1.5,0.7,17,R
1.51,0.69,17,R
1.51,0.6,17,R
1.49,0.67,17,R
1.5,0.72,17,R
1.51,0.62,17,R
1.49,0.63,17,R
1.49,0.72,17,R
1.51,0.66,17,R
1.5,0.61,17,R
1.49,0.72,17,R
1.51,0.71,17,R
1.51,0.62,17,R
1.49,0.69,17,R
1.51,0.74,17,R
1.51,0.64,17,R
1.5,0.65,17,R
1.49,0.74,17,R
1.5,0.68,17,R
1.48,0.63,17,R
1.47,0.74,17,R
1.48,0.73,17,R
1.48,0.64,17,R
1.46,0.71,17,R
1.47,0.76,17,R
1.48,0.65,17,R
1.46,0.67,17,R
1.46,0.76,17,R
1.48,0.69,17,R
1.46,0.64,17,R
1.45,0.75,17,R
1.46,0.73,17,R
1.46,0.65,17,R
1.44,0.72,17,R
1.46,0.77,17,R
1.47,0.67,17,R
1.46,0.68,17,R
1.46,0.77,17,R
1.48,0.7,17,R
1.46,0.66,17,R
1.45,0.77,17,R
1.47,0.75,17,R
1.46,0.66,17,R
1.44,0.73,17,R
1.46,0.77,17,R
1.46,0.67,17,R
1.45,0.69,17,R
1.45,0.78,17,R
1.47,0.71,17,R
1.46,0.66,17,R
1.46,0.76,17,R
1.47,0.74,17,R
1.47,0.65,17,R
1.45,0.72,17,R
1.46,0.76,17,R
1.47,0.66,17,R
1.46,0.68,17,R
1.45,0.76,17,R
1.47,0.69,17,R
1.45,0.65,17,R
1.45,0.76,17,R
1.46,0.74,17,R
1.46,0.65,17,R
1.44,0.72,17,R
1.45,0.76,17,R
1.45,0.66,17,R
1.44,0.68,17,R
1.44,0.77,17,R
1.46,0.69,17,R
1.45,0.65,17,R
1.44,0.75,17,R
1.45,0.73,17,R
1.44,0.64,17,R
1.42,0.72,17,R
1.43,0.75,17,R
1.44,0.65,17,R
1.43,0.67,17,R
1.44,0.76,17,R
1.48,0.68,17,R
1.48,0.64,17,R
1.49,0.74,17,R
1.52,0.72,17,R
1.53,0.63,17,R
1.51,0.71,17,R
1.53,0.74,17,R
1.53,0.64,17,R
1.52,0.66,17,R
1.51,0.75,17,R
1.53,0.67,17,R
1.52,0.64,17,R
1.51,0.74,17,R
1.52,0.72,17,R
1.52,0.64,17,R
1.5,0.72,17,R
1.51,0.75,17,R
1.51,0.65,17,R
1.5,0.68,17,R
1.5,0.76,17,R
1.52,0.68,17,R
1.51,0.65,17,R
1.51,0.75,17,R
1.52,0.72,17,R
1.52,0.64,17,R
1.51,0.72,17,R
1.52,0.76,17,R
1.52,0.65,17,R
1.51,0.68,17,R
1.51,0.76,17,R
1.53,0.68,17,R
1.52,0.65,17,R
1.51,0.75,17,R
1.51,0.72,17,R
1.51,0.64,17,R
1.49,0.72,17,R
1.5,0.76,17,R
1.51,0.65,17,R
1.5,0.68,17,R
1.49,0.76,17,R
1.51,0.68,17,R
1.49,0.64,17,R
1.49,0.75,17,R
1.5,0.71,17,R
1.51,0.63,17,R
1.48,0.71,17,R
1.49,0.75,17,R
1.5,0.64,17,R
1.49,0.67,17,R
1.48,0.76,17,R
1.5,0.68,17,R
1.49,0.64,17,R
1.49,0.75,17,R
1.5,0.72,17,R
1.5,0.64,17,R
1.49,0.72,17,R
1.5,0.74,17,R
1.5,0.64,17,R
1.49,0.66,17,R
1.48,0.74,17,R
1.5,0.66,17,R
1.49,0.63,17,R
1.48,0.74,17,R
1.49,0.71,17,R
1.49,0.63,17,R
1.47,0.72,17,R
1.48,0.75,17,R
1.48,0.66,17,R
1.47,0.69,17,R
1.47,0.77,17,R
1.49,0.69,17,R
1.48,0.66,17,R
1.48,0.76,17,R
1.49,0.74,17,R
1.49,0.65,17,R
1.47,0.73,17,R
1.48,0.76,17,R
1.48,0.66,17,R
1.47,0.69,17,R
1.47,0.78,17,R
1.48,0.69,17,R
1.48,0.67,17,R
1.47,0.77,17,R
1.48,0.74,17,R
1.48,0.65,17,R
1.46,0.74,17,R
1.47,0.76,17,R
1.47,0.67,17,R
1.46,0.7,17,R
1.46,0.78,17,R
1.48,0.7,17,R
1.47,0.67,17,R
1.46,0.77,17,R
1.47,0.74,17,R
1.47,0.66,17,R
1.45,0.74,17,R
1.46,0.77,17,R
1.47,0.66,17,R
1.46,0.69,17,R
1.45,0.78,17,R
1.47,0.69,17,R
1.46,0.67,17,R
1.45,0.78,17,R
1.46,0.74,17,R
1.46,0.66,17,R
1.44,0.75,17,R
1.45,0.77,17,R
1.46,0.67,17,R
1.45,0.71,17,R
1.45,0.79,17,R
1.46,0.71,17,R
1.45,0.69,17,R
1.45,0.79,17,R
1.46,0.76,17,R
1.46,0.67,17,R
1.45,0.76,17,R
1.46,0.78,17,R
1.46,0.68,17,R
1.45,0.72,17,R
1.45,0.8,17,R
1.46,0.71,17,R
1.46,0.69,17,R
1.45,0.79,17,R
1.47,0.75,17,R
1.48,0.67,17,R
1.46,0.76,17,R
1.47,0.79,17,R
1.48,0.69,17,R
1.47,0.73,17,R
1.47,0.81,17,R
1.48,0.72,17,R
1.47,0.69,17,R
1.47,0.79,17,R
1.47,0.76,17,R
1.48,0.68,17,R
1.46,0.77,17,R
1.47,0.79,17,R
1.47,0.69,17,R
1.46,0.72,17,R
1.46,0.8,17,R
1.47,0.72,17,R
1.46,0.69,17,R
1.46,0.8,17,R
1.47,0.76,17,R
1.46,0.68,17,R
1.44,0.77,17,R
1.45,0.8,17,R
1.45,0.7,17,R
1.44,0.74,17,R
1.43,0.82,17,R
1.45,0.73,17,R
1.44,0.7,17,R
1.44,0.81,17,R
1.45,0.77,17,R
1.46,0.69,17,R
1.44,0.78,17,R
1.46,0.8,17,R
1.46,0.7,17,R
1.46,0.73,17,R
1.46,0.81,17,R
1.48,0.72,17,R
1.47,0.7,17,R
1.47,0.81,17,R
1.48,0.77,17,R
1.48,0.69,17,R
1.46,0.78,17,R
1.47,0.8,17,R
1.47,0.7,17,R
1.46,0.73,17,R
1.46,0.81,17,R
1.47,0.72,17,R
1.46,0.7,17,R
1.45,0.81,17,R
1.46,0.77,17,R
1.46,0.68,17,R
1.45,0.77,17,R
1.46,0.79,17,R
1.47,0.69,17,R
1.46,0.72,17,R
1.46,0.8,17,R
1.48,0.71,17,R
1.48,0.69,17,R
1.47,0.79,17,R
1.48,0.76,17,R
1.48,0.68,17,R
1.46,0.77,17,R
1.47,0.79,17,R
1.47,0.69,17,R
1.46,0.73,17,R
1.46,0.81,17,R
1.47,0.72,17,R
1.46,0.7,17,R
1.46,0.81,17,R
1.47,0.77,17,R
1.47,0.69,17,R
1.45,0.78,17,R
1.46,0.8,17,R
1.46,0.7,17,R
1.45,0.74,17,R
1.45,0.81,17,R
1.47,0.72,17,R
1.47,0.7,17,R
1.46,0.81,17,R
1.47,0.76,17,R
1.47,0.69,17,R
1.46,0.78,17,R
1.46,0.8,17,R
1.46,0.69,17,R
1.45,0.74,17,R
1.45,0.81,17,R
1.47,0.72,17,R
1.46,0.7,17,R
1.45,0.8,17,R
1.47,0.76,17,R
1.47,0.69,17,R
1.45,0.78,17,R
1.46,0.8,17,R
1.46,0.71,17,R
1.45,0.75,17,R
1.45,0.82,17,R
1.46,0.72,17,R
1.45,0.7,17,R
1.45,0.8,17,R
1.46,0.76,17,R
1.46,0.69,17,R
1.44,0.78,17,R
1.45,0.8,17,R
1.45,0.7,17,R
1.44,0.74,17,R
1.44,0.82,17,R
1.45,0.73,17,R
1.45,0.71,17,R
1.45,0.81,17,R
1.47,0.77,17,R
1.47,0.69,17,R
1.45,0.79,17,R
1.46,0.8,17,R
1.46,0.7,17,R
1.44,0.75,17,R
1.44,0.82,17,R
1.46,0.73,17,R
1.45,0.71,17,R
1.45,0.81,17,R
1.46,0.76,17,R
1.46,0.69,17,R
1.45,0.78,17,R
1.45,0.79,17,R
1.46,0.69,17,R
1.44,0.74,17,R
1.44,0.81,17,R
1.45,0.72,17,R
1.44,0.71,17,R
1.44,0.82,17,R
1.46,0.77,17,R
1.45,0.7,17,R
1.44,0.8,17,R
1.45,0.82,17,R
1.45,0.71,17,R
1.43,0.76,17,R
1.44,0.84,17,R
1.45,0.74,17,R
1.45,0.72,17,R
1.44,0.83,17,R
1.46,0.78,17,R
1.46,0.71,17,R
1.44,0.81,17,R
1.45,0.82,17,R
1.46,0.72,17,R
1.44,0.77,17,R
1.44,0.84,17,R
1.46,0.74,17,R
1.44,0.72,17,R
1.44,0.82,17,R
1.46,0.77,17,R
1.46,0.7,17,R
1.44,0.8,17,R
1.46,0.82,17,R
1.46,0.72,17,R
1.45,0.77,17,R
1.45,0.84,17,R
1.46,0.74,17,R
1.45,0.72,17,R
1.44,0.82,17,R
1.45,0.77,17,R
1.44,0.7,17,R
1.43,0.8,17,R
1.44,0.82,17,R
1.45,0.72,17,R
1.43,0.77,17,R
1.44,0.84,17,R
1.45,0.74,17,R
1.44,0.73,17,R
1.43,0.83,17,R
1.45,0.78,17,R
1.44,0.71,17,R
1.43,0.81,17,R
1.44,0.82,17,R
1.45,0.72,17,R
1.43,0.77,17,R
1.44,0.84,17,R
1.45,0.75,17,R
1.44,0.74,17,R
1.43,0.83,17,R
1.45,0.78,17,R
1.44,0.71,17,R
1.43,0.81,17,R
1.45,0.82,17,R
1.45,0.72,17,R
1.43,0.77,17,R
1.43,0.84,17,R
1.44,0.73,17,R
1.41,0.71,17,R
1.38,0.81,17,R
1.37,0.75,17,R
1.34,0.68,17,R
1.3,0.77,17,R
1.29,0.77,17,R
1.27,0.67,17,R
1.23,0.7,17,R
1.21,0.76,17,R
1.19,0.65,17,R
1.15,0.64,17,R
1.12,0.73,17,R
1.11,0.67,17,R
1.08,0.6,17,R
1.04,0.69,17,R
1.04,0.68,17,R
1.02,0.58,17,R
0.99,0.63,17,R
0.99,0.69,17,R
1.0,0.59,17,R
0.97,0.59,17,R
0.96,0.69,17,R
0.96,0.63,17,R
0.94,0.57,17,R
0.91,0.66,17,R
0.91,0.67,17,R
0.9,0.58,17,R
